customer_id,city,state,country
90175,Santa Fe,New Mexico,United States
91075,HAYWARDS HEATH,WEST SUSSEX,United Kingdom
90061,Surry Hills,New South Wales,Australia
90480,Doha,Qatar,Qatar
94509,Rochester,Kent,United Kingdom
94761,Mount Angel,OR,United States
94809,Atlanta,GA,United States
97011,Simi Valley,California,United States
97151,Lake Charles,LA,United States
97140,Hoffman Estates,Illinois,United States
97079,Northampton,Massachusetts,United States
97659,Oakland,California,United States
97745,Hospitalet de Llobregat,Barcelona,Spain
97987,Newmarket,Ontario,Canada
97985,Glencoe,IL,United States
99147,Sydney,NSW,Australia
99005,Midway,Utah,United States
99021,Fort Lee,New Jersey,United States
99457,New York,New York,United States
99915,Anchorage,AK,United States
15,Saint Louis,MO,United States
640,Nelson,Nelson,New Zealand
1501,Honeoye Falls,New York,United States
98569,Vancouver,BC,Canada
1871,Brooklyn ny,NY,United States
2271,Turner,ACT,Australia
2740,Vancouver,British Columbia,United States
2869,New Glarus,Wisconsin,United States
220,Annecy,France,France
850,Scottsdale,AZ,United States
1825,Honolulu,HI,United States
6220,Cork,Cork,United Kingdom
6571,Clearfield,Utah,United States
7011,Warszawa,Mazowieckie,United Kingdom
7767,Mississauga,Ontario,Canada
7855,Westmead,NSW,Australia
8420,New York,New York,United States
8757,Fresno,California,United States
7597,North York,Ontario,Canada
8217,Seogwipo City,Jejudo,South Korea
10485,Brooklyn,NY,United States
10560,Allentown,Pennsylvania,United States
11405,Kearney,NE,United States
14697,Sequim,WA - Washington,United States
15119,Hawthorn,VIC,Australia
12450,Sydney,NSW,Australia
19747,Oldendorf,Niedersachsen,Germany
19001,Coimbra,Coimbra,Portugal
20217,Bronx,NY,United States
21160,Golden,Co,United States
21481,Minneapolis,MN,United States
21609,Swift Current,Saskatchewan,Canada
21697,St. Augustine,FL,United States
24000,Ermelo,Mpumalanga,South Africa
25010,Ohrid,Macedonia,United States
25265,South Prince George,VA,United States
25401,Ad dhahran,Eastern province,United States
25681,Hales Corners,Wisconsin,United States
25667,Denver,CO,United States
25969,Sacramento,CA,United States
26069,Orlando,FL,United States
26405,Adamsville,Al,United States
26951,Kaposv?r,Somogy,Hungary
27191,Columbia,MO,United States
27245,Wauwatosa,WI,United States
28007,Los Angeles,CA,United States
28999,Srem,Wielkopolska,Poland
29110,Gombe,Gombe,Nigeria
29177,Germantown,MD,United States
29007,Pennington,NJ,United States
29771,Columbia,MO,United States
29821,Somerville,MA,United States
10,Orange,CT,United States
485,Ashland,OR,United States
875,WESTCHESTER,Illinois,United States
1460,New York,New York,United States
1425,Troy,Michigan,United States
1511,Quebec,QC,Canada
2010,Miami,Florida,United States
2275,Thompsons Station,Tennessee,United States
2257,Omaha,NE,United States
2047,Centreville,VA,United States
75,Greensboro,North Carolina,United States
1,Plymouth,Devon,United Kingdom
5057,PHILADELPHIA,Pennsylvania,United States
5407,Mansfield,Victoria,Australia
5057,LAGUNA HILLS,CA,United States
6150,Hong Kong,Sai Ying Pun,Hong Kong
7059,Hillsboro,Kansas,United States
8210,Beecher,IL,United States
8241,Bandar Baru Bangi,Selangor,Malaysia
8590,Virginia Beach,Virginia,United States
9007,Longmont,CO,United States
9197,AUSTIN,TX,United States
9181,Ewa Beach,HI,United States
9259,Weehawken,New Jersey,United States
9651,Flemington,NJ,United States
9655,Palmyra,ME,United States
40445,Arlington,VA,United States
40589,Brunei darussalam,Brunei,Brunei Darussalam
40580,Edmonton,AB,Canada
40811,Largs Bay,SA,Australia
40609,Weidman,Michigan,United States
40615,Funkstown,Md,United States
845,Lincoln,MA,United States
42875,Indianapolis,Indiana,United States
40109,Brooklyn,NY,United States
40200,Wilmington,DE,United States
40470,Marietta,GA,United States
40617,Harrogate,Northyorkshire,United Kingdom
40720,Winnetka,California,United States
44689,Doha,(AF) Free State,Qatar
44760,Lauderdale by the Sea,FL,United States
44809,Visalia,Ca,United States
45427,Fairlight,NSW,Australia
46020,Wyckoff,New Jersey,United States
46557,Lakewood,WA,United States
46540,Dromana,Victoria,Australia
47505,Carlton North,Victoria,Australia
47695,Fort Lee,NJ,United States
48251,Midland Park,New Jersey,United States
49487,Los Angeles,CA,United States
51421,Canoga Park,CA,United States
51547,Spring Valley,California,United States
52959,Raleigh,NC,United States
50085,Zapopan,Jalisco,Mexico
50010,Rowlett,Texas,United States
50805,Sao Paulo,SP,Brazil
52801,Thornhill,On,Canada
54650,AUSTIN,Texas,United States
54169,Minneapolis,Minnesota,United States
57009,Philadelphia,PA,United States
56701,Clifton Park,NY,United States
57627,Monrovia,California,United States
57699,Mississauga,Ontario,Canada
58207,San Antonio,Tx,United States
58791,Fremont,California,United States
59457,Newbridge,Co. Kildare,Ireland
59821,St. Paul,MN,United States
60010,Woodstock,IL,United States
60291,San Diego,California,United States
60087,Centreville,va,United States
60077,Johor Bahru,Johor,Malaysia
60095,West Jordan,UT,United States
60045,Brooklyn,NEW YORK (NY),United States
60417,Toronto,Ontario,Canada
55069,Kenmore,(AU) Queensland,Australia
58889,Atlanta,GA,United States
59125,Hawthorn,Vic,Australia
59150,Long Branch,New Jersey,United States
59951,Foothill Ranch,CA,United States
60049,Lynden,WA,United States
60471,Los Angeles,CA,United States
60517,Westminster,California,United States
62207,Beaverton,Oregon,United States
62155,Houston,TX,United States
61969,Houston,TX,United States
61955,Los Angeles,CA,United States
61891,Peoria,AZ,United States
61125,Scituate,MA,United States
61647,Frederick,State,United States
60805,Quezon City,Philippines,Philippines
61149,Kenilworth,Qld,Australia
60101,Schenectady,New York,United States
60069,Harvest,Alabama,United States
60070,Sacramento,CA,United States
61067,Singapore,None,Singapore
60799,Kettering,OH,United States
64790,LOS ANGELES,California,United States
64707,El Paso,Texas,United States
64865,Beachwood,OH,United States
64141,San Diego,CA,United States
64509,Woodside,NY,United States
60905,Clinton,NJ,United States
65060,Orange,CA,United States
65065,Parker,CO,United States
65129,Waipahu,HI,United States
65275,Darien,IL,United States
66271,Leopold,Victoria,Australia
66880,Cupertino,CA,United States
66989,Southampton,Hampshire,United Kingdom
67029,Annecy,France,France
67099,Ridgewood,NJ,United States
67197,Montreal,Quebec,Canada
67486,Edmond,OK,United States
67490,Bronx,New York,United States
67516,Mississauga,ON,Canada
67712,Redmond,Wa,United States
67756,Centreville,VA,United States
67848,Houston,Texas,United States
67870,San Francisco,CA,United States
67890,Prairie Du Sac,WI - Wisconsin,United States
68092,Niddrie,VIC,Australia
68116,Bentonville,Arkansas,United States
68078,Mornington,VIC,Australia
68400,Brisbane,QLD,Australia
68552,Miramar,FL,United States
68664,Byram Township,New Jersey,United States
68800,El Casar de Escalona,El Casar de Escalona,Spain
68840,Bangalore,Karnataka,United States
69290,Birmingham,AL,United States
69444,CARLSBAD,CA,United States
69496,Regina,Saskatchewan,Canada
69526,Alexandria,Virginia,United States
69582,Wilmette,IL,United States
69592,Abington,PA,United States
69684,Silver Spring,MD,United States
69712,Milpitas,CA,United States
69876,Houston,Texas,United States
69888,Surrey,BC,United States
69902,SEATTLE,WA,United States
70056,Nutley,NJ,United States
70122,Provo,Utah,United States
70148,Brooklyn,NY,United States
70156,Providence,RI,United States
70188,North Caldwell,New Jersey,United States
70218,Raleigh,NC,United States
70256,St. Louis,MO,United States
70270,Colonia Nicolich,Canelones,Uruguay
70280,Sugar Land,Texas,United States
70290,Burbank,CA,United States
70002,Charlotte,NC,United States
70064,Los Angeles,CA,United States
70086,Rosetown,SK,Canada
70400,Santa Barbara,CA,United States
70416,Chesapeake Beach,Maryland,United States
70462,Rego park,New York,United States
70966,Jupiter,FL,United States
70986,ERNAKULAM,Kerala,India
71748,Shaker Heights,OH,United States
71764,Montreal,Quebec,United States
71822,Mississauga,Ontario,Canada
72124,Petaling Jaya,Selangor,Malaysia
72200,Penzance,Cornwall,United Kingdom
72904,Potomac,MD,United States
72940,PORTLAND,Oregon,United States
70196,Victoria,British Columbia,Canada
70426,APO,AE,United States
70494,WALNUT CREEK,CA,United States
70678,Vancouver,BC,Canada
70688,SANTA CRUZ,CA,United States
74180,Chailly-Montreux,VD,Switzerland
74422,Bayswater,WA,Australia
74990,South Oropouche,TT,Trinidad and Tobago
75068,Mansfield,TX,United States
75462,Torrance,ca,United States
75702,Reno,NV - Nevada,United States
75918,Coquitlam,British Columbia,Canada
76872,Waterford,Waterford,Ireland
76772,Durham,NC,United States
75952,Mentone,Victoria,Australia
77906,Dunedin,Florida,United States
78002,Tucson,AZ,United States
78726,Birmingham,West Midlands,United Kingdom
78904,Roseville,Minnesota,United States
79016,Marshfield,MO,United States
79050,Birchanger,Essex,United Kingdom
79482,Toronto,ON,Canada
80162,George Town,Grand Cayman,Cayman Islands
80006,PUNE,MAHARASHTRA,United States
82048,St. Louis,MO,United States
82004,Barrie,ON,Canada
82298,Brooklyn,New York,United States
82018,Long Island City,New York,United States
81820,Fair Lawn,New Jersey,United States
81702,Houston,Texas,United States
81676,Ames,IA,United States
81456,Grand Rapids,MI,United States
81014,Arroyo Grande,CA,United States
81080,Collado Villalba,Madrid,Spain
80746,SG,SG,Singapore
80962,Vienna,Vienna,Austria
80052,Stratford,Ontario,Canada
80756,Kingfisher,OK,United States
80948,Chicopee,MA,United States
84052,Pasadena,ca,United States
84500,Vienna,VA,United States
84604,Irvine,CA,United States
84720,Kunak,Sabah,Malaysia
86018,Vedav;gen,Karmy;,United Kingdom
86992,Brockton,Massachusetts,United States
86990,Phoenix,AZ,United States
86922,Brooklyn,NY,United States
86868,Kaysville,Utah,United States
86450,Liverpool,Merseyside,United Kingdom
86524,Salt Lake City,UT,United States
85844,Richmond,VA,United States
87208,DUBLIN,CA,United States
88400,Sheffield,South Yorkshire,United Kingdom
88702,Wien,Wien,United States
88828,Zgornje Gorje,Gorenjska,Slovenia
88940,Blacktown,NSW,Australia
89122,Long Beach,California,United States
90528,Moneta,VA,United States
92126,Springfield,OH,United States
94182,Tucson,AZ,United States
90012,Westbury,New York,United States
92998,Chatswood,nsw,Australia
92452,Santa Monica,CA,United States
92694,Rotterdam,NH,Netherlands
92440,Seongnam si,Gyeonggi do,South Korea
95728,DEVIZES,Wiltshire,United Kingdom
95682,SPRINGFIELD,Oregon,United States
95252,Boulder,CO,United States
94884,Roswell,Ga,United States
94808,Pearland,TX,United States
94682,Pickering,State (US Residents)*,Canada
95924,Chicago,IL,United States
96092,Kansas City,MO,United States
96004,Montreal,Quebec,Canada
96466,Brooklyn,NY,United States
96542,Birmingham,West Midlands,United Kingdom
97002,Bochum,NRW,Germany
97098,Pattaya,Chonburi,Thailand
97912,Missouri City,TX,United States
98014,Chambly,Quebec,Canada
98424,Upland,CA,United States
98908,Fremont,California,United States
99052,Dartford,Kent,United Kingdom
99856,Fairfax,Virginia,United States
450,Beckenham,WA,Australia
624,Hoppers Crossing,VIC,Australia
1218,Astoria,NY,United States
1248,LUDHIANA,PUNJAB,India
1722,AUSTIN,TX,United States
1760,Hanover Park,IL,United States
1908,Atlanta,Georgia (GA),United States
2164,Montgomery,TX,United States
2522,Denver,CO,United States
2662,Ruislip,Middlesex,United Kingdom
2924,Wyndham Vale,Victoria,Australia
2926,Calgary,Alberta,United States
78,Noble Park,VIC,Australia
760,New York,NY;-;New York,United States
4762,Honolulu,HI,United States
4492,Knoxville,TN,United States
4480,Dayton,Oh,United States
5704,Hawthorne,QLD,Australia
5584,Toronto,On,Canada
5140,Richwood,TX,United States
4956,Omaha,NEBRASKA (NE),United States
6528,Stroud,glos,United States
6850,Merrick,NY,United States
6876,Walton-On-Thames,Surrey,United Kingdom
7586,Piscataway,NJ,United States
7778,Sydney,NSW,Australia
7880,Sammamish,WA,United States
7914,Athens,GA,United States
8000,Christchurch,New Zealand,New Zealand
8264,Las vegas,Nv,United States
8828,Limpopo,pietersburg,South Africa
8824,Mill Valley,CA,United States
9644,Weston,Florida,United States
10024,Ocala,fl,United States
10866,"Kilcoole, Greystones",County Wicklow,Ireland
11462,London,London,United Kingdom
11700,Budd Lake,NJ,United States
11802,Fort Plain,NY,United States
11904,Montreal,Quebec,Canada
12674,San Jose,CA,United States
12950,New York,New York,United States
10018,Brisbane,QLD,Australia
10100,Los Ageles,CA,United States
10264,Minneapolis,MN,United States
10976,Zurich,Zurich,Switzerland
14450,Cumming,GA,United States
14588,Lansdale,PA,United States
15016,Steamboat Springs,CO,United States
15718,Oklahoma City,OK,United States
16108,Nashville,TN,United States
16018,Boroko,Port Moresby,Papua New Guinea
16424,Pleasanton,CA,United States
16918,Ellicott City,Maryland,United States
17512,Atherton,CA,United States
17748,Manly Vale,NSW,Australia
17806,Wien,Wien,Austria
18802,New Albany,Ohio,United States
18880,Abuja,FCT,Nigeria
19250,Smithers,BC,Canada
19646,North Charleston,SC,United States
19850,Goulburn,NSW,Australia
19898,SEATTLE,Washington,United States
19914,Berane,Montenegro,Montenegro
19978,Redondo Beach,CA,United States
20022,Atlanta,GA,United States
20098,Manchester,Greater Manchester,United Kingdom
20212,Rolling Hills Estates,CA,United States
20010,North Vancouver,BC,Canada
20022,Louisville,KY,United States
20056,Gilbert,Arizona,United States
20412,Chicago,il,United States
20598,Morrow,Georgia,United States
20202,Townsville,Queensland,Australia
20228,Fremont,CA,United States
20142,Singapore,Singapore,Singapore
20072,Fort Lauderdale,Florida,United States
22910,Thornhill,Ontario,Canada
22860,Temecula,CA,United States
22864,Phoenix,AZ,United States
22774,Northfield,NJ,United States
22698,Roswell,Georgia,United States
22780,South Grafton,MA,United States
22542,Overport,durban,South Africa
21892,San Diego,Ca,United States
22268,Rogersville,MO,United States
22284,Cerritos,CA,United States
22102,Milton,MA,United States
21622,Sunnyvale,CA,United States
20920,London,uk,United Kingdom
21166,Fitchburg,WI,United States
21718,Redding,Ca,United States
20208,Little Elm,TX,United States
20004,San Jose,San Jose,Costa Rica
20060,Bloomington,Indiana,United States
20456,Gladesville,NSW,Australia
20542,San Francisco,CA,United States
24084,Hove,east sussex,United Kingdom
24282,Santa Monica,CA,United States
24600,Madrid,Madrid,Spain
24808,Lehi,Utah,United States
25066,Baltimore,MD,United States
25648,Richboro,PA,United States
26220,DUBAI,DUBAI,United Arab Emirates
26694,Centennial,Colorado,United States
27002,Slough,Berkshire,United Kingdom
27066,Bogota,CUNDINAMARCA,Colombia
27760,Melville,NY,United States
28668,Riverton,UT,United States
28000,Warwick,Qld,Australia
28846,Lyneham,ACT,Australia
29062,Raleigh,NC,United States
12,"Vancouver ,BC",WA,Canada
206,SEATTLE,WASHINGTON,United States
444,San Diego,CA,United States
2064,Skeyton,norfolk,United Kingdom
1946,Calgary,Alberta,Canada
1906,Hanoi,Hanoi,Viet Nam
1892,Tomball,TEXAS (TX),United States
1756,Brooklyn,New York,United States
1614,Miami,FL,United States
856,Yola town,Adamawa state,Nigeria
1482,Brooklyn,New York,United States
2692,Mill Valley,CA,United States
2562,Red Deer,Alberta,Canada
2450,Whitby,Ontario,Canada
2276,Augsburg,Bayern,Germany
142,Chicago,IL,United States
242,San Jose,CA,United States
528,Bergen,Hordaland,Norway
606,Los Angeles,CA,United States
726,Kalamunda,WA,Australia
4112,Chessington,Surrey,United Kingdom
4224,Mysore,Karnataka,India
4044,Brooklyn,NY,United States
4072,BRAS;LIA,DISTRITO FEDERAL,Brazil
4558,Torrance,CA,United States
4598,North York,On,Canada
4692,Murfreesboro,Tennessee,United States
4804,Portsmouth,New Hampshire,United States
4974,Dublin,Leinster,Ireland
5226,Sandton,Johannesburg,South Africa
5080,Cumming,Ga,United States
5506,Tampa,FL,United States
5604,Pleasanton,CA,United States
5640,Pleasanton,CA,United States
5720,Tucson,AZ,United States
5798,M;nchen,Bayern,Germany
5790,London,London,United Kingdom
5910,Fort Collins,CO,United States
5976,Greensboro,Pl,United States
5994,Minneapolis,Minnesota,United States
5984,Garland,Texas,United States
6004,Milwaukee,WI,United States
6114,Charlotte,NC,United States
6102,SALT LAKE CITY,Utah,United States
6124,Hawthorne,Ca,United States
6150,Beloeil,Quebec,Canada
6218,Epping,nsw,Australia
6208,Agnes Water,QLD,Australia
6270,Hillarys,WA,Australia
6022,Belair,SA,Australia
6584,Suwanee,Georgia,United States
6608,London,London,United Kingdom
6708,Chennai,TamilNadu,India
6970,Denver,Colorado,United States
7500,Okazaki,AICHI,Japan
8096,Clinton,TN,United States
8086,Kolkata,West bangal,India
8210,Santa Clara,CA,United States
8802,Marrickville,NSW,Australia
8872,Lake Orion,Michigan,United States
9050,San Diego,California,United States
9216,Portland,OR,United States
9646,Hong Kong,Hong Kong,Hong Kong
9680,Friendswood,TX,United States
9868,Melbourne,Victoria,Australia
40904,Pleasanton,CA,United States
41272,Bogota,Cundinamarca,Colombia
41628,Lima,Lima,Peru
42040,Tacoma,WA,United States
42196,Anchorage,AK,United States
42924,Prilep,Macedonia,Republic of Macedonia
40294,Brooklyn,NY,United States
40564,San Francisco,CA,United States
40870,Anchorage,Alaska,United States
44080,Long Beach,CA,United States
44444,Clearwater,British Columbia,Canada
44704,Edmonton,AB,Canada
44924,Chicago,Illinois,United States
45748,Saint Simons Island,GA,United States
45802,Johnson city,ny,United States
45998,Durban,South africa,South Africa
46518,Glasgow,Glasgow City,United Kingdom
46542,Chicago,il,United States
46676,Bensenville,IL,United States
47052,Glebe,New South Wales,Australia
47724,DEARBORN,MI,United States
47986,Carmel,Indiana,United States
48148,New York,NY,United States
48448,Los angeles,California,United States
49540,Phoenix,AZ,United States
50646,Burlington,Ontario,Canada
50702,Plano,Texas,United States
50872,Oakland,CA,United States
50950,Port Melbourne,Vic,Australia
51570,Haeundae-gu,Busan,South Korea
51654,St Kilda East,VIC,Australia
52294,Pleasanton,CA,United States
52952,Vancouver,British Columbia,Canada
50022,Scottsdale,Arizona,United States
52746,Lake Forest Park,WA,United States
55252,Newark,DE,United States
55106,Leicester,Leicestershire,United Kingdom
54284,Oxford,Oxfordshire,United Kingdom
54524,Chesterfield,MO,United States
54480,Jackson,NJ,United States
54060,London,Other,United Kingdom
56726,Fairchild AFB,WA,United States
58476,Castleton,New York,United States
58294,Santa Barbara,CA,United States
57874,Cambridge,MA,United States
57704,Cowra,NSW,Australia
58712,Tustin,CA,United States
58806,Boulder,Colorado,United States
61026,Pleasanton,CA,United States
61014,Naucalpan,Mexico,Mexico
61102,San Diego,CA,United States
61500,Cedar Rapids,Iowa,United States
62016,Charlotte,NC,United States
62706,Milwaukee,Wisconsin,United States
60010,North Canton,OH,United States
60098,Munich,Bavaria,Germany
60004,Rochester,Minnesota,United States
60796,Amarillo,TX,United States
64000,San Leandro,California,United States
64026,Los Angeles,California,United States
64628,Doha,Doha,Qatar
64680,New York,NY,United States
64782,San Diego,Ca,United States
65096,Albany,CA,United States
65406,West New York,New Jersey,United States
66586,Columbus,OH,United States
66646,Tempe,AZ,United States
67006,Greensboro,nc,United States
67696,Walnut creek,CA,United States
68212,Tempe,AZ,United States
68228,Pasadena,California,United States
68218,Palmdale,CA,United States
68062,San diego,Ca,United States
68928,N.providence,RI,United States
69246,Houston,TX,United States
69516,Lake Forest,CA,United States
70218,Fond du Lac,WI,United States
70654,Delaware,Ohio,United States
70784,Tampa,Florida,United States
71060,York,North Yorkshire,United Kingdom
71122,San andr;s cholula,Puebla,Mexico
71020,Dallas,Texas,United States
71508,Columbus,OH,United States
71916,Pittsburgh,PA,United States
71928,Annandale,VA,United States
71970,Vancouver,BC,Canada
72018,S;o paulo,sp,Brazil
72860,Turmero,Aragua,Venezuela
70070,Powell River,British Columbia,Canada
70024,Dublin 6,(for U.S. Residents),Ireland
70070,New York,New York,United States
70068,Sandusky,Ohio,United States
70594,Decatur,GA,United States
70616,Calgary,Alberta,Canada
70708,Culiacan,Sinaloa,Mexico
74568,Saratoga Springs,New York,United States
74916,Goodlands,MB,Canada
75686,Sugarland,Texas,United States
75906,Prattville,Alabama,United States
76966,Hayward,CA,United States
77570,East Meadow,NY,United States
77616,M;nchengladbach,North Rhine-Westphalia,Germany
77786,Toronto,ON,Canada
77906,Farmington,MN,United States
77986,San Francisco,CA,United States
78576,Leeds,West Yorkshire,United Kingdom
79150,Heerhugowaard,Noord-Holland,Netherlands
79948,Freeport,NY,United States
80660,Burbank,CA,United States
80902,Oakland,CA,United States
81406,Fredericksburg,VA,United States
82072,Taoyuan,N/A,Taiwan
82210,Brampton,ON,Canada
82094,High Wycombe,Buckinghamshire,United Kingdom
80216,Knoxville,TN,United States
80746,Vienna,AUSTRIA,Austria
84160,Brooklyn,NY,United States
84040,Chicago,Illinois,United States
84972,Nairobi,Nairobi,Kenya
86186,Brentwood,TN,United States
88428,Morning View,KY,United States
89002,Clearfield,utah,United States
89002,Lyndhurst,Victoria,Australia
89070,Maryborough,QLD,Australia
89574,Mountain View,California,United States
90198,Onitsha,Anambra state,New Zealand
90526,Guastalla,italy,Italy
90670,Castro valley,ca,United States
91620,Barcelona,BC,Spain
92424,Flushing,New York,United States
92596,Houston,Texas,United States
92872,Birmingham,AL,United States
90504,Chandler,Arizona,United States
94402,Edison,New Jersey,United States
94402,Austin,TX,United States
90800,Indianapolis,Indiana,United States
95014,Los Angeles,CA,United States
95088,Saratoga,California,United States
94540,Holter,Akershus,Norway
95600,New York,NY,United States
95628,Raleigh,NC,United States
95624,South Yarra,VIC,Australia
95694,Toronto,ON,Canada
95820,Clearwater,FL,United States
96692,Toronto,Ontario,Canada
97004,Mississauga,ontario,Canada
97122,New Haven,CT,United States
97664,College Station,Texas,United States
98220,Burlington,VT,United States
97854,Moosomin,SK,Canada
97922,Putney,London,United Kingdom
97808,Rockville Centre,New York,United States
97226,Phoenix,AZ,United States
97596,Murray,UT,United States
97514,GOLDEN,CO,United States
99566,Bountiful,UT,United States
99552,Bountiful,UT,United States
99092,Austin,TX,United States
99040,New York,ny,United States
99200,Melbourne,Victoria,Australia
99102,West Hollywood,CA,United States
98864,Lorton,VA,United States
98800,Cardiff,CA,United States
98702,Ranchi,jh,India
99988,Bixby,OK,United States
0,Auburn,NY,United States
126,Metairie,La,United States
184,Winnipeg,MB,Canada
204,Topeka,Ks,United States
296,San Diego,CA,United States
40,Dubai,Dubai,United Arab Emirates
404,M;nchen,Bavaria,Germany
494,New York,NY,United States
568,Fremont,CA,United States
672,Hermosa Beach,CA,United States
1216,Laurel,MD,United States
1042,COCKBURN CENTRAL,WA,Australia
1708,Chester,VA,United States
2040,Alexandria,VA,United States
2070,SLC,UT,United States
1808,Dallas,Texas,United States
1984,Chula Vista,California,United States
1958,Kelowna,BC,Canada
158,Arlington,VA,United States
2948,Brooklyn,NY,United States
2848,Honolulu,Hawaii,United States
2762,Laurel,Maryland,United States
2600,Fairfax,VA,United States
422,Salt Lake City,UT,United States
518,Webster,Texas,United States
594,Toronto,ON,Canada
992,Richmond,North Yorkshire,United Kingdom
4706,Bend,OR,United States
4872,Singapore,Singapore,Singapore
5014,Lindfield,NSW,Australia
5006,Carmel,IN,United States
5260,Washington,DC,United States
5290,Philomath,OR,United States
5080,Kingman,AZ,United States
5708,Brooksville,FL,United States
5762,Lafayette,CO,United States
6226,Aurora,Colorado,United States
6292,Indinapolis,IN,United States
6068,Richmond,VA,United States
6070,Sydney,NSW,Australia
6078,Babinda,Queensland,Australia
6648,Houston,TX,United States
7046,Columbus,Ohio,United States
7224,Minna,* SELECT STATE *,Nigeria
7610,Austin,TX,United States
8072,Midland,TX,United States
8178,Mu. Mumbai,Ma,United States
8228,Toronto,ON,Canada
8008,Barcelona,Barcelona,Spain
8844,Los Angeles,California,United States
9654,Norwalk,California,United States
9828,HONG KONG,Xianggang [Hong Kong],China
9878,Kailua-Kona,HI,United States
10058,Upwey,VIC,Australia
10508,COLLEGEVILLE,pa,United States
10610,Pretoria,Gauteng,South Africa
10702,Trenton,NJ,United States
10754,Macon,Georgia,United States
10818,Chicago,IL,United States
12048,Croydon,Surrey,United Kingdom
11954,You Springs,PA,United States
11928,BOLLNAS,HALSINGLAND,Sweden
11702,Los Angeles,CA,United States
11040,Bangalore,Karnataka,United States
12608,Beaverton,Oregon,United States
12062,New Orleans,Louisiana,United States
11660,Pasadena,CA,United States
12908,Denver,co,United States
10004,Kingsland,tx,United States
10024,Karenpark,Gauteng,South Africa
10792,Cooper City,Florida,United States
10966,Bassendean,WA,Australia
15186,Chicago,il,United States
15004,Cockburn Central,WA,Australia
14678,Jedburgh,Scottish Borders,United Kingdom
14056,Porter,Texas,United States
14080,Dublin,CA,United States
14006,Dinuba,ca,United States
15772,Redwood City,CA,United States
16042,Calgary,Alberta,Canada
16448,Los Angeles,CA,United States
16548,Watertown,ma,United States
16640,Mississauga,Ontario,Canada
17152,Amsterdam,Amsterdam,Netherlands
17216,Stalybridge,Cheshire,United Kingdom
17268,Ropes Crossing,NSW,Australia
17802,Eden Priarie,Minnesota,United States
18112,Kampen,Overijssel,Netherlands
17996,New York,NY,United States
18174,New York,NY,United States
18490,Austin,TEXAS,United States
18704,Tullahoma,TN,United States
18702,Santa Monica,California,United States
19022,South Hamilton,Massachusetts,United States
19604,Columbus,Ohio,United States
19608,Baton Rouge,Louisiana,United States
19812,Semaphore Park,SA,Australia
19802,Cork,Cork,Isle of Man
19924,Baltimore,MD,United States
20448,Middleboro,MA,United States
20708,Saint-genest-lerpt,N/A,France
20748,Vandoeuvre les Nancy,Meurthe et Moselle,France
20806,Seattle,WA,United States
20804,Melbourne,VIC,Australia
21108,Cicero,NY,United States
21102,Nashville,TN,United States
21154,Thiais,Idf,France
21594,Red Boiling Springs,TN,United States
22280,Springfield,MO,United States
22060,Fort Collins,CO,United States
22072,Santa Monica,California,United States
22760,Coeur d'Alene,Idaho,United States
22822,Abu Dhabi,Abu Dhabi,United Arab Emirates
20828,Plymouth,MASSACHUSETTS,United States
20880,Parkville,Md,United States
24112,Riverside,CA,United States
24200,Port Harcourt,Rivers State,Nigeria
24218,Prince George,British Columbia,Canada
24010,Pakenham Upper,VIC,Australia
24526,Coral Gables,Florida,United States
24558,Anyburg,AS,United States
24588,Asheville,NC,United States
24800,Nairobi,Africa,Kenya
24872,Venice,CA,United States
25124,Georgetown,oh,United States
25106,Westlake Village,ca,United States
25222,Jamestown,North Carolina,United States
25250,Mullingar,Westmeath,Ireland
25080,Santa Monica,CA,United States
25528,Singapore,Singapore,Singapore
25584,Chicago,IL,United States
25590,Seattle,WA,United States
25624,Cambridge,MA,United States
25672,Sugar Land,Texas,United States
25686,Philadelphia,Pennsylvania,United States
25746,Virginia Beach,VA,United States
25750,Lynnwood,Wa,United States
25876,Calgary,Alberta,Canada
25898,San Diego,CA,United States
25904,Secaucus,NJ,United States
26004,Sioux Falls,SD,United States
26288,Ultimo,NSW,Australia
26460,Auckland,Auckland,New Zealand
26722,Warwick,Warwickshire,United Kingdom
26770,Loupian,Pyr;n;es Orientales,France
26792,San Fernando,Victoria,Trinidad and Tobago
26818,Seattle,WA,United States
27764,San Francisco,Ca,United States
27812,Georgetown,TX,United States
28500,Singapore,Singapore,Singapore
28554,Houston,TX,United States
28782,Kitchener,Ontario,Canada
29296,Palmdale,CA,United States
29056,Brooklyn,NY,United States
29540,London,Uk,United Kingdom
18,San Diego,Ca,United States
264,Lincoln Park,MI,United States
696,Fort collins,Colorado,United States
700,Eskilstuna,So,Sweden
804,Gold Coast,Queensland,Australia
998,COCKBURN CENTRAL,WESTERN AUSTRALIA,Australia
1072,Falun,Dalarna,Sweden
1222,MANCHESTER,CHESHIRE,United Kingdom
1000,Bangkapi,BANGKOK,Thailand
1604,Nigeria,lagos,Nigeria
1750,Glendale,CA,Australia
1806,New York,NY,United States
1842,Lehi,UT,United States
2056,Schenectady,NY,United States
2480,Montgomery Village,Maryland,United States
12,Tucson,Arizona,United States
448,AUSTIN,Texas,United States
506,San Ramon,CA,United States
592,Nunawading,Victoria,Australia
602,Swift Current,Saskatchewan,Canada
4274,Spokane,Wa,United States
4456,Petaling Jaya,Selangor,Malaysia
