customer_id,productid,purchaseDate
60417,1370,2016-04-25 23:14:44
91779,1370,2016-04-25 23:30:45
60471,1360,2016-04-26 00:02:41
60471,1050,2016-04-26 00:04:33
7597,1370,2016-04-26 00:07:02
60517,1370,2016-04-26 00:20:37
57627,1370,2016-04-26 00:56:36
29007,1370,2016-04-26 05:51:06
61125,1370,2016-04-26 07:37:03
45427,1370,2016-04-26 08:08:43
19747,1370,2016-04-26 08:26:36
85189,1370,2016-04-26 09:13:05
61647,1370,2016-04-26 11:01:54
79785,1370,2016-04-26 12:15:25
80045,1370,2016-04-26 14:28:29
62207,1370,2016-04-26 15:28:03
41801,1370,2016-04-26 15:39:18
92729,1370,2016-04-26 15:42:49
1460,1330,2016-04-26 16:31:49
10560,1370,2016-04-26 17:41:28
40617,1370,2016-04-26 19:36:06
29821,1330,2016-04-26 19:54:06
44277,1370,2016-04-26 20:15:36
40109,1370,2016-04-26 20:35:41
25969,1370,2016-04-26 20:56:56
25969,1060,2016-04-26 21:06:46
74907,1370,2016-04-26 23:01:58
60101,1370,2016-04-26 23:12:37
14697,1370,2016-04-27 01:16:00
68579,1360,2016-04-27 03:49:36
68579,1070,2016-04-27 03:59:40
6150,1370,2016-04-27 04:26:59
58247,1370,2016-04-27 08:05:59
60905,1370,2016-04-27 09:51:47
60905,1070,2016-04-27 09:57:55
22527,1370,2016-04-27 11:13:13
75410,1370,2016-04-27 11:34:46
64141,1370,2016-04-27 11:35:16
17289,1370,2016-04-27 11:58:45
21481,1370,2016-04-27 12:49:13
44689,1370,2016-04-27 14:23:04
29110,1370,2016-04-27 15:19:18
64707,1370,2016-04-27 15:32:14
17007,1370,2016-04-27 15:34:53
64790,1370,2016-04-27 15:39:20
64865,1370,2016-04-27 16:13:09
10485,1110,2016-04-27 16:59:17
22700,1370,2016-04-27 17:34:46
65060,1370,2016-04-27 17:47:45
65065,1370,2016-04-27 17:51:20
65065,1070,2016-04-27 17:54:12
78651,1370,2016-04-27 20:12:19
78651,1070,2016-04-27 20:14:05
2010,1370,2016-04-27 20:18:26
65275,1230,2016-04-27 20:19:33
70129,1370,2016-04-27 20:34:40
70129,1060,2016-04-27 20:41:16
19747,1310,2016-04-27 20:41:20
77045,1330,2016-04-27 20:48:21
77045,1050,2016-04-27 20:57:13
8890,1370,2016-04-27 22:46:52
51181,1020,2016-04-27 23:21:51
54099,1370,2016-04-27 23:53:36
98065,1370,2016-04-28 02:13:42
94505,1370,2016-04-28 02:17:59
94505,1070,2016-04-28 02:22:51
60807,1370,2016-04-28 03:25:11
90480,1370,2016-04-28 04:14:07
28905,1370,2016-04-28 07:26:33
61067,1110,2016-04-28 09:45:20
2007,1370,2016-04-28 10:44:24
72975,1330,2016-04-28 11:11:51
72975,1070,2016-04-28 11:15:52
72975,1060,2016-04-28 11:17:49
81029,1370,2016-04-28 11:26:52
55801,1370,2016-04-28 11:54:13
57699,1370,2016-04-28 12:22:25
59641,1370,2016-04-28 12:47:33
99005,1370,2016-04-28 12:48:32
72840,1370,2016-04-28 13:09:53
97569,1370,2016-04-28 13:20:44
97750,1370,2016-04-28 13:27:59
60805,1370,2016-04-28 13:31:12
61891,1020,2016-04-28 13:33:32
60805,1050,2016-04-28 13:42:59
220,1370,2016-04-28 13:47:50
50085,1370,2016-04-28 14:04:05
67099,1370,2016-04-28 14:29:17
81019,1370,2016-04-28 14:35:31
47547,1330,2016-04-28 15:16:44
1661,1370,2016-04-28 15:25:10
67197,1370,2016-04-28 15:33:36
8581,1370,2016-04-28 15:48:57
56607,1370,2016-04-28 16:07:16
44760,1370,2016-04-28 16:28:35
47505,1370,2016-04-28 17:39:14
51121,1370,2016-04-28 17:41:23
51209,1370,2016-04-28 17:46:59
80265,1370,2016-04-28 18:03:13
67490,1370,2016-04-28 18:25:22
59590,1370,2016-04-28 18:32:02
67516,1370,2016-04-28 18:43:38
58791,1370,2016-04-28 19:26:27
40077,1370,2016-04-28 19:38:06
9705,1370,2016-04-28 20:03:51
67712,1370,2016-04-28 20:39:46
10217,1370,2016-04-28 22:04:00
99640,1370,2016-04-28 22:09:48
99640,1050,2016-04-28 22:13:25
67848,1370,2016-04-28 22:35:42
67870,1150,2016-04-28 22:47:09
10215,1370,2016-04-28 23:03:29
67486,1370,2016-04-28 23:09:40
67486,1050,2016-04-28 23:15:19
67890,1330,2016-04-28 23:19:42
67010,1330,2016-04-28 23:35:23
15119,1370,2016-04-28 23:38:54
67010,1060,2016-04-28 23:39:47
99915,1370,2016-04-28 23:40:53
49487,1370,2016-04-29 00:04:35
61149,1370,2016-04-29 00:54:15
68116,1370,2016-04-29 01:03:44
46540,1370,2016-04-29 01:42:03
68078,1370,2016-04-29 03:34:18
68552,1370,2016-04-29 05:49:18
80987,1370,2016-04-29 06:08:46
41711,1370,2016-04-29 07:59:08
68800,1370,2016-04-29 08:48:30
19001,1370,2016-04-29 10:02:55
65155,1330,2016-04-29 10:11:13
65155,1050,2016-04-29 10:14:04
65155,1060,2016-04-29 10:16:48
6871,1330,2016-04-29 10:23:01
92277,1370,2016-04-29 10:26:16
80001,1370,2016-04-29 11:00:54
9197,1330,2016-04-29 11:29:22
57009,1370,2016-04-29 11:39:16
1700,1370,2016-04-29 11:57:01
57570,1370,2016-04-29 12:02:58
51795,1370,2016-04-29 12:16:54
77089,1370,2016-04-29 12:42:09
80769,1330,2016-04-29 13:14:13
77089,1370,2016-04-29 13:15:38
25681,1370,2016-04-29 13:44:04
69444,1330,2016-04-29 13:50:32
69444,1070,2016-04-29 13:55:53
42910,1370,2016-04-29 14:04:50
69496,1370,2016-04-29 14:23:26
69526,1370,2016-04-29 14:37:11
25667,1370,2016-04-29 15:06:39
26291,1370,2016-04-29 15:10:52
2175,1370,2016-04-29 15:29:38
94801,1370,2016-04-29 15:32:57
8210,1370,2016-04-29 15:36:28
24000,1370,2016-04-29 15:42:16
66161,1330,2016-04-29 15:52:56
8625,1370,2016-04-29 15:54:12
25401,1370,2016-04-29 15:59:36
69684,1370,2016-04-29 16:10:14
40609,1370,2016-04-29 16:16:19
8009,1370,2016-04-29 16:16:36
8009,1070,2016-04-29 16:18:55
90697,1370,2016-04-29 16:20:36
29821,1050,2016-04-29 16:20:52
69712,1370,2016-04-29 16:22:05
28719,1330,2016-04-29 16:26:20
40720,1370,2016-04-29 16:31:30
8257,1330,2016-04-29 16:39:35
8257,1070,2016-04-29 16:42:08
80700,1370,2016-04-29 16:43:19
99811,1370,2016-04-29 17:04:16
70,1370,2016-04-29 17:12:27
14641,1050,2016-04-29 17:48:55
69876,1370,2016-04-29 17:57:04
69888,1330,2016-04-29 18:07:40
47181,1370,2016-04-29 18:22:32
59150,1330,2016-04-29 18:32:46
59150,1070,2016-04-29 18:37:56
59150,1060,2016-04-29 18:39:14
69902,1370,2016-04-29 18:39:38
6801,1330,2016-04-29 18:48:44
47420,1370,2016-04-29 18:55:16
6801,1060,2016-04-29 18:58:01
7881,1370,2016-04-29 19:05:18
48909,1370,2016-04-29 19:07:05
47607,1370,2016-04-29 19:23:48
8949,1370,2016-04-29 19:41:19
14551,1370,2016-04-29 19:43:09
27691,1370,2016-04-29 19:50:27
72027,1370,2016-04-29 19:58:48
19747,1370,2016-04-29 20:03:22
19747,1050,2016-04-29 20:05:35
58889,1370,2016-04-29 20:05:41
51865,1370,2016-04-29 20:05:48
80081,1370,2016-04-29 20:11:41
20519,1360,2016-04-29 20:12:30
47607,1070,2016-04-29 20:15:18
48027,1370,2016-04-29 20:27:14
70056,1370,2016-04-29 20:33:54
27870,1370,2016-04-29 20:43:47
97151,1370,2016-04-29 20:55:43
97140,1370,2016-04-29 21:05:08
50010,1370,2016-04-29 21:18:02
54717,1370,2016-04-29 21:20:55
29755,1370,2016-04-29 21:26:46
70122,1330,2016-04-29 21:28:11
70148,1370,2016-04-29 21:39:02
75,1370,2016-04-29 21:45:32
70156,1370,2016-04-29 21:48:45
71559,1370,2016-04-29 21:49:51
97985,1370,2016-04-29 21:53:57
50805,1370,2016-04-29 22:20:21
50805,1050,2016-04-29 22:24:19
70218,1370,2016-04-29 22:26:30
50805,1070,2016-04-29 22:28:05
42875,1330,2016-04-29 22:29:52
17795,1370,2016-04-29 22:37:10
17795,1050,2016-04-29 22:39:32
80041,1370,2016-04-29 22:42:23
92071,1370,2016-04-29 22:52:21
70256,1370,2016-04-29 22:56:22
61700,1370,2016-04-29 23:14:30
8217,1370,2016-04-29 23:22:09
60090,1370,2016-04-29 23:25:17
70290,1370,2016-04-29 23:29:26
60090,1050,2016-04-29 23:30:59
60090,1070,2016-04-29 23:33:55
62007,1370,2016-04-29 23:36:34
50815,1370,2016-04-29 23:49:53
50815,1070,2016-04-29 23:53:26
50815,1060,2016-04-29 23:53:53
64201,1370,2016-04-29 23:54:20
88815,1370,2016-04-29 23:54:27
10190,1370,2016-04-30 00:00:13
47695,1370,2016-04-30 00:05:39
44957,1370,2016-04-30 00:07:24
640,1370,2016-04-30 00:42:17
79045,1370,2016-04-30 00:47:45
41905,1370,2016-04-30 00:53:29
10,1370,2016-04-30 00:55:49
70064,1370,2016-04-30 01:11:05
88507,1370,2016-04-30 01:11:20
41700,1330,2016-04-30 01:25:11
70086,1370,2016-04-30 01:32:02
1415,1370,2016-04-30 01:34:56
41700,1070,2016-04-30 01:42:21
70400,1370,2016-04-30 01:48:04
70400,1070,2016-04-30 01:55:36
8757,1370,2016-04-30 02:13:01
41700,1060,2016-04-30 02:24:11
845,1370,2016-04-30 02:26:14
70145,1370,2016-04-30 02:26:36
70462,1370,2016-04-30 02:42:24
60077,1370,2016-04-30 02:56:12
84267,1370,2016-04-30 03:00:25
74299,1370,2016-04-30 03:03:46
71822,1370,2016-04-30 21:23:55
1425,1370,2016-05-01 14:35:45
15577,1250,2016-05-01 21:46:56
96425,1110,2016-05-01 22:58:59
54650,1370,2016-05-02 18:06:06
59491,1370,2016-05-02 23:15:21
59491,1050,2016-05-02 23:20:51
75702,1230,2016-05-03 01:25:45
56799,1270,2016-05-03 04:29:19
85529,1370,2016-05-03 12:46:21
5655,1370,2016-05-03 13:47:55
18017,1020,2016-05-04 01:24:18
79050,1370,2016-05-04 11:17:48
79050,1070,2016-05-04 11:19:47
96900,1370,2016-05-04 18:40:21
70416,1230,2016-05-04 19:33:25
40470,1370,2016-05-04 19:55:49
10070,1370,2016-05-04 23:05:41
1621,1330,2016-05-05 01:02:56
1621,1050,2016-05-05 01:07:51
90007,1370,2016-05-05 01:17:28
90007,1070,2016-05-05 01:22:15
81581,1330,2016-05-05 01:36:14
21160,1140,2016-05-05 02:31:04
75905,1270,2016-05-05 04:27:20
80746,1330,2016-05-05 05:42:55
90061,1370,2016-05-05 08:08:37
90541,1370,2016-05-05 10:58:13
98885,1370,2016-05-05 15:18:05
81702,1370,2016-05-05 15:47:18
21097,1370,2016-05-05 18:31:49
14699,1370,2016-05-05 19:19:02
79291,1370,2016-05-05 20:13:36
90251,1370,2016-05-05 21:50:31
54107,1370,2016-05-05 22:58:45
48251,1370,2016-05-05 23:11:04
85861,1370,2016-05-06 00:47:22
28287,1370,2016-05-06 01:24:15
70971,1220,2016-05-07 10:47:50
80962,1020,2016-05-07 15:28:26
71748,1150,2016-05-07 16:23:09
71748,1110,2016-05-07 16:26:20
70971,1310,2016-05-07 17:28:09
22491,1230,2016-05-08 01:30:41
71764,1370,2016-05-09 13:00:37
70688,1370,2016-05-09 13:22:29
86785,1310,2016-05-09 16:22:42
68840,1370,2016-05-09 16:59:21
90012,1370,2016-05-09 17:18:06
68092,1370,2016-05-09 19:39:49
68664,1370,2016-05-09 20:49:58
70971,1230,2016-05-10 14:32:40
72200,1370,2016-05-10 14:51:16
72904,1370,2016-05-10 16:47:35
19747,1120,2016-05-11 03:29:29
14970,1150,2016-05-11 18:01:55
72124,1110,2016-05-12 01:20:48
65129,1370,2016-05-12 03:41:17
65129,1070,2016-05-12 03:46:34
97002,1200,2016-05-12 04:13:10
69582,1370,2016-05-12 11:15:49
72940,1370,2016-05-12 13:24:09
2662,1370,2016-05-12 22:20:23
2662,1050,2016-05-12 22:24:06
71748,1370,2016-05-12 23:36:36
52801,1370,2016-05-12 23:39:18
8590,1370,2016-05-12 23:45:31
8590,1070,2016-05-12 23:50:15
67756,1330,2016-05-13 00:59:08
70426,1370,2016-05-13 02:56:18
70426,1070,2016-05-13 02:59:48
70196,1370,2016-05-13 03:10:45
5584,1370,2016-05-13 22:46:56
8264,1160,2016-05-15 02:39:27
47501,1230,2016-05-15 13:46:28
69081,1370,2016-05-15 16:53:05
4007,1150,2016-05-16 05:35:06
57097,1370,2016-05-16 08:49:57
57097,1050,2016-05-16 08:54:06
76772,1370,2016-05-16 15:43:21
10976,1200,2016-05-17 03:04:51
80948,1140,2016-05-17 16:26:44
16424,1140,2016-05-17 18:05:50
78726,1370,2016-05-17 19:08:14
81541,1110,2016-05-17 19:38:04
81820,1370,2016-05-18 10:10:54
18880,1370,2016-05-18 12:32:14
9655,1370,2016-05-18 13:36:49
69592,1370,2016-05-18 17:39:06
69592,1070,2016-05-18 17:40:35
77906,1140,2016-05-18 20:04:31
20022,1070,2016-05-18 21:55:05
20022,1050,2016-05-18 21:56:14
20010,1070,2016-05-18 21:57:38
60909,1070,2016-05-18 21:59:39
15119,1070,2016-05-18 22:00:19
6020,1070,2016-05-18 22:02:29
20022,1070,2016-05-18 22:02:59
6020,1020,2016-05-18 22:04:38
95924,1070,2016-05-18 22:12:06
7586,1070,2016-05-18 22:18:33
20056,1070,2016-05-18 22:21:48
70771,1070,2016-05-18 22:25:25
80141,1070,2016-05-18 22:28:39
7586,1050,2016-05-18 22:32:27
4695,1070,2016-05-18 23:03:15
97659,1070,2016-05-18 23:22:31
97659,1050,2016-05-18 23:25:20
20598,1070,2016-05-19 00:24:42
20598,1050,2016-05-19 00:35:31
84052,1140,2016-05-19 01:13:37
84052,1310,2016-05-19 02:16:16
68664,1070,2016-05-19 06:27:57
21166,1070,2016-05-19 06:50:29
75952,1330,2016-05-19 07:10:14
89122,1370,2016-05-19 09:29:45
89122,1060,2016-05-19 09:38:42
66161,1070,2016-05-19 10:14:27
97987,1050,2016-05-19 10:35:29
21622,1070,2016-05-19 10:36:27
82298,1330,2016-05-19 11:14:13
88702,1370,2016-05-19 11:15:29
88702,1070,2016-05-19 11:17:51
670,1070,2016-05-19 11:23:06
59720,1070,2016-05-19 11:30:30
481,1070,2016-05-19 12:02:30
99570,1070,2016-05-19 12:10:28
64869,1070,2016-05-19 12:14:18
68689,1070,2016-05-19 12:14:55
57719,1070,2016-05-19 12:47:25
76872,1370,2016-05-19 13:01:00
5180,1070,2016-05-19 13:02:53
22102,1070,2016-05-19 13:52:43
48205,1070,2016-05-19 14:05:41
5427,1330,2016-05-19 15:22:04
98908,1070,2016-05-19 17:27:23
22698,1370,2016-05-19 18:10:11
86868,1370,2016-05-19 18:14:54
42060,1070,2016-05-19 20:02:31
22864,1070,2016-05-19 20:12:58
87208,1370,2016-05-19 20:36:41
22910,1330,2016-05-19 20:39:04
84604,1370,2016-05-19 22:26:58
78002,1370,2016-05-19 23:37:39
78002,1070,2016-05-19 23:51:33
86992,1370,2016-05-20 00:04:25
75918,1330,2016-05-20 00:13:47
20004,1070,2016-05-20 00:19:36
75918,1070,2016-05-20 00:24:26
20456,1370,2016-05-20 02:00:12
24084,1070,2016-05-20 09:28:24
24282,1370,2016-05-20 11:13:34
67019,1070,2016-05-20 11:53:40
91299,1070,2016-05-20 11:57:26
61157,1070,2016-05-20 13:10:53
57570,1070,2016-05-20 13:49:18
24600,1070,2016-05-20 14:06:10
24600,1050,2016-05-20 14:16:54
74219,1070,2016-05-20 14:38:29
2522,1070,2016-05-20 14:55:16
24808,1070,2016-05-20 15:59:51
80689,1050,2016-05-20 16:56:02
17440,1070,2016-05-20 16:57:51
81014,1070,2016-05-20 18:05:57
25648,1070,2016-05-21 00:07:26
75529,1070,2016-05-21 02:56:51
86990,1330,2016-05-21 03:42:53
90061,1020,2016-05-21 05:25:01
67010,1070,2016-05-21 06:05:51
29771,1070,2016-05-21 07:59:59
70966,1070,2016-05-21 15:11:25
97909,1070,2016-05-21 16:09:57
4762,1070,2016-05-21 16:16:37
97909,1050,2016-05-21 16:17:11
46795,1070,2016-05-21 16:43:13
19250,1070,2016-05-21 17:48:19
28668,1070,2016-05-22 05:51:38
40029,1070,2016-05-22 06:56:53
59841,1070,2016-05-22 07:07:23
59841,1050,2016-05-22 07:11:34
28846,1070,2016-05-22 07:48:51
70002,1070,2016-05-22 11:04:59
70002,1050,2016-05-22 11:13:15
9651,1070,2016-05-22 11:14:01
68959,1070,2016-05-22 12:44:52
29062,1070,2016-05-22 14:56:32
71677,1070,2016-05-22 15:48:19
14521,1070,2016-05-22 16:22:20
1,1070,2016-05-22 17:43:08
46540,1070,2016-05-23 00:14:05
444,1070,2016-05-23 00:25:31
21609,1070,2016-05-23 01:11:26
60805,1070,2016-05-23 01:44:21
40070,1070,2016-05-23 05:15:14
8824,1110,2016-05-23 08:37:46
1482,1070,2016-05-23 10:40:06
760,1370,2016-05-23 10:40:39
77850,1070,2016-05-23 12:58:14
1892,1070,2016-05-23 13:01:01
6528,1330,2016-05-23 13:38:15
85061,1070,2016-05-23 13:40:13
6528,1050,2016-05-23 13:44:43
1,1070,2016-05-23 14:30:57
1,1050,2016-05-23 14:40:56
2740,1070,2016-05-23 15:01:57
4050,1070,2016-05-23 15:19:12
4050,1050,2016-05-23 15:21:11
2276,1070,2016-05-23 15:46:39
4762,1330,2016-05-23 15:55:58
10024,1070,2016-05-23 16:18:04
1709,1070,2016-05-23 16:42:28
27191,1070,2016-05-23 17:12:27
94505,1140,2016-05-23 18:05:42
1817,1070,2016-05-23 18:33:12
16794,1070,2016-05-23 19:27:16
57001,1070,2016-05-23 20:10:26
99005,1070,2016-05-23 21:01:43
14641,1070,2016-05-23 21:22:53
50997,1070,2016-05-23 22:24:42
42617,1050,2016-05-23 22:52:19
72207,1070,2016-05-23 23:11:45
2926,1070,2016-05-23 23:45:23
85460,1070,2016-05-24 01:01:09
528,1070,2016-05-24 01:53:00
61,1070,2016-05-24 02:26:54
726,1070,2016-05-24 04:04:29
70167,1070,2016-05-24 06:32:50
2924,1070,2016-05-24 06:43:57
2924,1050,2016-05-24 06:47:32
4112,1070,2016-05-24 07:47:07
97987,1070,2016-05-24 07:59:03
4044,1070,2016-05-24 09:57:14
4072,1070,2016-05-24 10:12:34
28905,1070,2016-05-24 11:03:05
777,1070,2016-05-24 11:30:42
4558,1070,2016-05-24 11:38:41
1906,1070,2016-05-24 11:43:04
69917,1070,2016-05-24 11:45:46
4598,1070,2016-05-24 11:51:11
65189,1070,2016-05-24 12:11:51
54817,1070,2016-05-24 12:16:47
4598,1050,2016-05-24 12:20:38
98140,1070,2016-05-24 12:20:46
28999,1070,2016-05-24 12:22:28
4804,1070,2016-05-24 13:24:34
97011,1070,2016-05-24 13:40:33
81080,1070,2016-05-24 13:47:07
64779,1070,2016-05-24 14:21:48
4974,1070,2016-05-24 14:26:02
11700,1070,2016-05-24 15:41:17
50801,1070,2016-05-24 16:02:58
90207,1070,2016-05-24 16:08:31
9644,1110,2016-05-24 17:12:54
9644,1370,2016-05-24 17:17:43
18802,1070,2016-05-24 17:32:43
20649,1070,2016-05-24 17:38:19
85151,1070,2016-05-24 18:06:36
6220,1070,2016-05-24 18:09:56
26100,1070,2016-05-24 18:09:57
59125,1070,2016-05-24 18:28:08
5604,1070,2016-05-24 18:35:09
20542,1070,2016-05-24 18:39:29
5640,1070,2016-05-24 18:50:32
9259,1070,2016-05-24 19:19:51
5720,1070,2016-05-24 19:28:51
5790,1070,2016-05-24 20:12:31
5720,1050,2016-05-24 20:17:41
74891,1070,2016-05-24 20:28:19
60629,1070,2016-05-24 20:44:31
725,1070,2016-05-24 21:00:45
55609,1070,2016-05-24 21:14:29
98014,1370,2016-05-24 21:16:10
55609,1050,2016-05-24 21:24:37
5910,1070,2016-05-24 21:29:39
55609,1370,2016-05-24 21:29:46
28007,1070,2016-05-24 21:37:29
28720,1070,2016-05-24 21:42:16
1041,1070,2016-05-24 21:53:23
1041,1050,2016-05-24 21:57:42
82048,1070,2016-05-24 22:02:30
82048,1370,2016-05-24 22:05:47
50900,1070,2016-05-24 22:09:17
51065,1070,2016-05-24 22:11:30
5984,1070,2016-05-24 22:20:08
81279,1070,2016-05-24 22:20:15
5994,1070,2016-05-24 22:28:26
6004,1070,2016-05-24 22:34:47
74095,1070,2016-05-24 22:43:34
19850,1070,2016-05-24 23:03:28
8217,1110,2016-05-24 23:09:16
60400,1070,2016-05-24 23:11:30
90685,1070,2016-05-24 23:20:34
6102,1070,2016-05-24 23:24:53
6114,1070,2016-05-24 23:27:18
18017,1070,2016-05-24 23:37:47
1248,1110,2016-05-24 23:40:16
6150,1070,2016-05-24 23:42:57
74907,1070,2016-05-24 23:50:01
57510,1070,2016-05-24 23:58:14
78507,1370,2016-05-24 23:59:33
6447,1070,2016-05-25 00:01:33
6218,1370,2016-05-25 00:27:09
6208,1070,2016-05-25 00:37:33
78507,1060,2016-05-25 00:56:26
6270,1070,2016-05-25 00:58:06
90175,1070,2016-05-25 01:00:34
89122,1070,2016-05-25 01:18:47
6022,1070,2016-05-25 01:29:14
81540,1070,2016-05-25 01:56:25
56280,1070,2016-05-25 02:42:43
2155,1070,2016-05-25 02:45:16
1001,1070,2016-05-25 02:52:58
66989,1070,2016-05-25 02:56:22
845,1070,2016-05-25 04:03:11
6970,1020,2016-05-25 08:01:11
6850,1370,2016-05-25 13:18:07
12950,1230,2016-05-25 14:11:55
96004,1370,2016-05-25 16:39:32
7767,1070,2016-05-25 16:54:42
6584,1230,2016-05-25 17:11:38
45760,1370,2016-05-25 19:10:24
1760,1140,2016-05-25 20:42:51
94884,1370,2016-05-26 00:39:35
94884,1050,2016-05-26 00:44:15
94884,1070,2016-05-26 00:50:31
94884,1060,2016-05-26 00:54:19
54701,1370,2016-05-26 03:24:11
9680,1070,2016-05-26 04:49:32
78,1370,2016-05-26 05:30:29
7880,1330,2016-05-26 07:44:07
450,1370,2016-05-26 10:38:52
4492,1370,2016-05-26 10:41:37
52010,1050,2016-05-26 11:48:57
40904,1070,2016-05-26 11:58:56
40904,1050,2016-05-26 11:59:21
92694,1370,2016-05-26 13:42:52
96092,1070,2016-05-26 15:55:10
94682,1370,2016-05-26 16:59:31
94182,1370,2016-05-26 17:49:09
99052,1330,2016-05-26 18:32:10
99052,1070,2016-05-26 18:36:27
56605,1070,2016-05-26 20:43:21
92440,1370,2016-05-26 20:45:30
97098,1370,2016-05-26 23:06:06
79482,1370,2016-05-26 23:40:09
79016,1370,2016-05-26 23:55:27
42924,1070,2016-05-27 05:32:01
86922,1140,2016-05-28 12:33:24
85151,1370,2016-05-28 23:10:06
8802,1020,2016-05-29 18:41:47
11904,1140,2016-05-29 22:14:08
22284,1370,2016-05-30 09:22:21
10264,1330,2016-05-30 12:13:40
10264,1050,2016-05-30 12:19:43
17512,1140,2016-05-30 13:16:44
17512,1310,2016-05-30 13:18:59
27002,1120,2016-05-30 20:14:42
27002,1110,2016-05-30 20:21:39
27002,1310,2016-05-30 20:42:34
20412,1370,2016-05-30 21:25:55
51570,1070,2016-05-31 02:45:02
17748,1110,2016-05-31 06:34:26
52294,1070,2016-05-31 10:59:44
52959,1070,2016-05-31 11:14:49
60471,1370,2016-05-31 15:08:31
15016,1150,2016-05-31 18:17:44
64220,1070,2016-05-31 20:11:51
22780,1140,2016-05-31 20:13:40
71467,1250,2016-05-31 21:39:30
78419,1070,2016-06-01 00:03:09
4692,1370,2016-06-01 03:37:57
12950,1370,2016-06-01 10:31:37
54284,1370,2016-06-01 10:57:51
54169,1370,2016-06-01 11:21:17
85844,1110,2016-06-01 15:08:48
12674,1370,2016-06-01 17:06:06
71467,1140,2016-06-01 19:39:52
70217,1070,2016-06-01 20:14:22
5057,1070,2016-06-01 20:14:27
16018,1370,2016-06-01 22:23:27
26220,1370,2016-06-02 00:44:59
15718,1370,2016-06-02 07:43:55
19646,1370,2016-06-02 11:09:30
20228,1370,2016-06-02 13:14:17
58476,1370,2016-06-02 13:23:56
87610,1230,2016-06-02 16:13:13
22268,1370,2016-06-02 17:01:43
50022,1230,2016-06-02 17:48:39
50022,1130,2016-06-02 17:51:41
50022,1220,2016-06-02 17:53:32
50022,1250,2016-06-02 17:56:30
10866,1370,2016-06-02 18:11:36
19914,1370,2016-06-02 19:56:08
26694,1370,2016-06-02 19:58:21
2450,1370,2016-06-02 20:48:13
14588,1370,2016-06-02 21:13:46
20072,1370,2016-06-02 22:53:01
27760,1370,2016-06-02 23:11:02
20212,1370,2016-06-03 02:27:24
61026,1180,2016-06-03 14:56:00
59210,1150,2016-06-03 21:55:45
20412,1160,2016-06-03 23:17:13
54285,1270,2016-06-05 05:33:51
5798,1330,2016-06-06 17:09:10
8872,1370,2016-06-06 22:16:52
47986,1370,2016-06-07 00:37:58
47986,1070,2016-06-07 00:39:36
80045,1180,2016-06-07 11:28:24
41628,1110,2016-06-07 12:00:12
175,1020,2016-06-07 12:16:23
71020,1180,2016-06-07 15:50:37
14641,1180,2016-06-07 16:40:44
71677,1180,2016-06-07 18:04:17
5080,1200,2016-06-07 22:44:23
9646,1370,2016-06-08 05:02:12
76441,1180,2016-06-08 06:19:39
28550,1180,2016-06-08 07:52:04
7985,1150,2016-06-08 08:43:35
70070,1180,2016-06-08 09:14:35
7500,1110,2016-06-08 11:06:34
7500,1070,2016-06-08 11:13:04
941,1180,2016-06-08 11:23:10
70068,1180,2016-06-08 11:31:03
6801,1180,2016-06-08 11:38:21
92845,1060,2016-06-08 12:35:02
40870,1140,2016-06-08 12:49:32
70616,1330,2016-06-08 13:09:10
24600,1020,2016-06-08 13:24:52
24600,1110,2016-06-08 13:27:57
70594,1180,2016-06-08 13:33:42
92845,1180,2016-06-08 13:47:11
6124,1370,2016-06-08 19:46:41
10697,1180,2016-06-08 22:20:37
142,1370,2016-06-08 22:26:21
9216,1110,2016-06-08 22:54:41
9216,1370,2016-06-08 23:00:29
71508,1110,2016-06-09 05:03:16
71508,1370,2016-06-09 05:05:41
25769,1060,2016-06-09 11:39:26
25769,1180,2016-06-09 11:42:10
40010,1180,2016-06-09 11:59:13
44091,1330,2016-06-09 14:33:47
606,1330,2016-06-09 16:05:19
48448,1330,2016-06-09 16:44:03
47052,1370,2016-06-09 16:48:03
46542,1370,2016-06-09 21:01:10
2562,1370,2016-06-09 21:23:18
77570,1370,2016-06-09 21:52:10
44704,1370,2016-06-09 22:49:53
77786,1180,2016-06-09 23:42:27
44924,1370,2016-06-10 01:27:17
42040,1370,2016-06-10 01:41:33
44444,1370,2016-06-10 01:58:03
44080,1370,2016-06-10 02:25:32
45802,1370,2016-06-10 10:17:44
9800,1180,2016-06-10 13:22:17
19914,1070,2016-06-10 18:26:10
19914,1060,2016-06-10 18:26:25
57627,1180,2016-06-11 00:39:58
90241,1180,2016-06-11 01:57:37
65607,1180,2016-06-11 04:44:47
81541,1180,2016-06-12 10:41:01
58294,1370,2016-06-13 09:01:57
75686,1180,2016-06-13 10:40:37
61014,1370,2016-06-13 11:41:02
89002,1070,2016-06-13 19:08:25
56726,1370,2016-06-14 00:16:21
60796,1370,2016-06-14 15:06:26
597,1180,2016-06-14 15:31:58
20542,1050,2016-06-14 17:53:15
51654,1110,2016-06-14 20:07:31
64782,1140,2016-06-15 07:47:12
68689,1370,2016-06-15 19:04:30
25969,1150,2016-06-15 19:06:51
52952,1370,2016-06-15 21:12:45
50950,1330,2016-06-15 23:13:39
67006,1370,2016-06-16 09:34:27
67006,1070,2016-06-16 09:42:25
65096,1370,2016-06-16 13:25:02
55106,1370,2016-06-16 18:06:20
65406,1370,2016-06-16 18:36:33
